Date,Egg Sales,month,year_index
1998-03-08,0.22492401215805471,3,5
1998-03-09,0.17325227963525838,3,5
1998-03-10,0.18085106382978725,3,5
1998-03-11,0.15653495440729484,3,5
1998-03-12,0.2720364741641338,3,5
1998-03-13,0.2006079027355623,3,5
1998-03-14,0.2507598784194529,3,5
1998-03-15,0.26747720364741645,3,5
1998-03-16,0.22948328267477205,3,5
1998-03-17,0.21732522796352585,3,5
1998-03-18,0.19300911854103345,3,5
1998-03-19,0.24012158054711244,3,5
1998-03-20,0.2066869300911854,3,5
1998-03-21,0.182370820668693,3,5
1998-03-22,0.2006079027355623,3,5
1998-03-23,0.25379939209726443,3,5
1998-03-24,0.27811550151975684,3,5
1998-03-25,0.19604863221884497,3,5
1998-03-26,0.18085106382978725,3,5
1998-03-27,0.2188449848024316,3,5
1998-03-28,0.24316109422492402,3,5
1998-03-29,0.22340425531914895,3,5
1998-03-30,0.22644376899696048,3,5
1998-03-31,0.2826747720364742,3,5
1998-04-01,0.22796352583586624,4,5
1998-04-02,0.3206686930091185,4,5
1998-04-03,0.26747720364741645,4,5
1998-04-04,0.29027355623100304,4,5
1998-04-05,0.23556231003039516,4,5
1998-04-06,0.21428571428571427,4,5
1998-04-07,0.2613981762917933,4,5
1998-04-08,0.22492401215805471,4,5
1998-04-09,0.3221884498480243,4,5
1998-04-10,0.2629179331306991,4,5
1998-04-11,0.2887537993920972,4,5
1998-04-12,0.1595744680851064,4,5
1998-04-13,0.22796352583586624,4,5
1998-04-14,0.24924012158054712,4,5
1998-04-15,0.22340425531914895,4,5
1998-04-16,0.2127659574468085,4,5
1998-04-17,0.23252279635258358,4,5
1998-04-18,0.26899696048632216,4,5
1998-04-19,0.23404255319148934,4,5
1998-04-20,0.22644376899696048,4,5
1998-04-21,0.21124620060790275,4,5
1998-04-22,0.28419452887538,4,5
1998-04-23,0.22948328267477205,4,5
1998-04-24,0.2978723404255319,4,5
1998-04-25,0.24012158054711244,4,5
1998-04-26,0.1884498480243161,4,5
1998-04-27,0.2644376899696048,4,5
1998-04-28,0.22340425531914895,4,5
1998-04-29,0.24772036474164136,4,5
1998-04-30,0.23708206686930092,4,5
1998-05-01,0.18541033434650459,5,5
1998-05-02,0.16109422492401215,5,5
1998-05-03,0.16717325227963528,5,5
1998-05-04,0.2036474164133739,5,5
1998-05-05,0.22340425531914895,5,5
1998-05-06,0.20972644376899693,5,5
1998-05-07,0.21428571428571427,5,5
1998-05-08,0.1702127659574468,5,5
1998-05-09,0.19604863221884497,5,5
1998-05-10,0.21428571428571427,5,5
1998-05-11,0.24468085106382978,5,5
1998-05-12,0.15653495440729484,5,5
1998-05-13,0.1595744680851064,5,5
1998-05-14,0.22340425531914895,5,5
1998-05-15,0.1641337386018237,5,5
1998-05-16,0.23100303951367782,5,5
1998-05-17,0.1884498480243161,5,5
1998-05-18,0.21580547112462004,5,5
1998-05-19,0.13677811550151975,5,5
1998-05-20,0.18389057750759877,5,5
1998-05-21,0.20972644376899693,5,5
1998-05-22,0.21580547112462004,5,5
1998-05-23,0.22492401215805471,5,5
1998-05-24,0.1580547112462006,5,5
1998-05-25,0.2066869300911854,5,5
1998-05-26,0.20820668693009117,5,5
1998-05-27,0.1975683890577508,5,5
1998-05-28,0.16869300911854104,5,5
1998-05-29,0.24620060790273554,5,5
1998-05-30,0.21732522796352585,5,5
1998-05-31,0.24012158054711244,5,5
1998-06-01,0.24924012158054712,6,5
1998-06-02,0.25835866261398177,6,5
1998-06-03,0.25683890577507595,6,5
1998-06-04,0.22188449848024314,6,5
1998-06-05,0.276595744680851,6,5
1998-06-06,0.22340425531914895,6,5
1998-06-07,0.17933130699088148,6,5
1998-06-08,0.23708206686930092,6,5
1998-06-09,0.2006079027355623,6,5
1998-06-10,0.23708206686930092,6,5
1998-06-11,0.1914893617021277,6,5
1998-06-12,0.1884498480243161,6,5
1998-06-13,0.24316109422492402,6,5
1998-06-14,0.25531914893617025,6,5
1998-06-15,0.23860182370820668,6,5
1998-06-16,0.22036474164133737,6,5
1998-06-17,0.21580547112462004,6,5
1998-06-18,0.24164133738601826,6,5
1998-06-19,0.23708206686930092,6,5
1998-06-20,0.24924012158054712,6,5
1998-06-21,0.19300911854103345,6,5
1998-06-22,0.2750759878419453,6,5
1998-06-23,0.1945288753799392,6,5
1998-06-24,0.270516717325228,6,5
1998-06-25,0.20972644376899693,6,5
1998-06-26,0.2036474164133739,6,5
1998-06-27,0.21428571428571427,6,5
1998-06-28,0.23252279635258358,6,5
1998-06-29,0.1914893617021277,6,5
1998-06-30,0.2066869300911854,6,5
1998-07-01,0.21428571428571427,7,5
1998-07-02,0.22340425531914895,7,5
1998-07-03,0.17477203647416414,7,5
1998-07-04,0.27811550151975684,7,5
1998-07-05,0.23708206686930092,7,5
1998-07-06,0.25683890577507595,7,5
1998-07-07,0.21124620060790275,7,5
1998-07-08,0.20212765957446807,7,5
1998-07-09,0.21428571428571427,7,5
1998-07-10,0.24316109422492402,7,5
1998-07-11,0.2629179331306991,7,5
1998-07-12,0.23556231003039516,7,5
1998-07-13,0.2720364741641338,7,5
1998-07-14,0.2066869300911854,7,5
1998-07-15,0.1580547112462006,7,5
1998-07-16,0.19604863221884497,7,5
1998-07-17,0.20820668693009117,7,5
1998-07-18,0.16109422492401215,7,5
1998-07-19,0.20516717325227965,7,5
1998-07-20,0.2598784194528876,7,5
1998-07-21,0.22188449848024314,7,5
1998-07-22,0.2036474164133739,7,5
1998-07-23,0.18085106382978725,7,5
1998-07-24,0.22188449848024314,7,5
1998-07-25,0.1914893617021277,7,5
1998-07-26,0.23556231003039516,7,5
1998-07-27,0.2006079027355623,7,5
1998-07-28,0.1762917933130699,7,5
1998-07-29,0.2963525835866262,7,5
1998-07-30,0.24620060790273554,7,5
1998-07-31,0.19300911854103345,7,5
1998-08-01,0.22340425531914895,8,5
1998-08-02,0.2598784194528876,8,5
1998-08-03,0.25531914893617025,8,5
1998-08-04,0.2066869300911854,8,5
1998-08-05,0.2507598784194529,8,5
1998-08-06,0.2826747720364742,8,5
1998-08-07,0.17173252279635257,8,5
1998-08-08,0.19300911854103345,8,5
1998-08-09,0.2507598784194529,8,5
1998-08-10,0.2066869300911854,8,5
1998-08-11,0.1580547112462006,8,5
1998-08-12,0.25531914893617025,8,5
1998-08-13,0.21580547112462004,8,5
1998-08-14,0.17325227963525838,8,5
1998-08-15,0.18693009118541035,8,5
1998-08-16,0.22948328267477205,8,5
1998-08-17,0.23252279635258358,8,5
1998-08-18,0.23860182370820668,8,5
1998-08-19,0.22948328267477205,8,5
1998-08-20,0.23404255319148934,8,5
1998-08-21,0.27963525835866265,8,5
1998-08-22,0.2006079027355623,8,5
1998-08-23,0.20820668693009117,8,5
1998-08-24,0.22492401215805471,8,5
1998-08-25,0.21732522796352585,8,5
1998-08-26,0.22188449848024314,8,5
1998-08-27,0.16261398176291794,8,5
1998-08-28,0.18085106382978725,8,5
1998-08-29,0.22948328267477205,8,5
1998-08-30,0.17325227963525838,8,5
1998-08-31,0.21580547112462004,8,5
1998-09-01,0.22796352583586624,9,5
1998-09-02,0.18693009118541035,9,5
1998-09-03,0.23556231003039516,9,5
1998-09-04,0.25683890577507595,9,5
1998-09-05,0.1884498480243161,9,5
1998-09-06,0.1975683890577508,9,5
1998-09-07,0.2066869300911854,9,5
1998-09-08,0.1884498480243161,9,5
1998-09-09,0.17781155015197567,9,5
1998-09-10,0.18541033434650459,9,5
1998-09-11,0.19908814589665655,9,5
1998-09-12,0.23708206686930092,9,5
1998-09-13,0.24924012158054712,9,5
1998-09-14,0.17173252279635257,9,5
1998-09-15,0.22644376899696048,9,5
1998-09-16,0.1975683890577508,9,5
1998-09-17,0.2507598784194529,9,5
1998-09-18,0.21428571428571427,9,5
1998-09-19,0.15045592705167174,9,5
1998-09-20,0.22948328267477205,9,5
1998-09-21,0.21732522796352585,9,5
1998-09-22,0.1914893617021277,9,5
1998-09-23,0.24924012158054712,9,5
1998-09-24,0.182370820668693,9,5
1998-09-25,0.2188449848024316,9,5
1998-09-26,0.24164133738601826,9,5
1998-09-27,0.17477203647416414,9,5
1998-09-28,0.1975683890577508,9,5
1998-09-29,0.2598784194528876,9,5
1998-09-30,0.25683890577507595,9,5
1998-10-01,0.14437689969604864,10,5
1998-10-02,0.23100303951367782,10,5
1998-10-03,0.25531914893617025,10,5
1998-10-04,0.1641337386018237,10,5
1998-10-05,0.2188449848024316,10,5
1998-10-06,0.20820668693009117,10,5
1998-10-07,0.2188449848024316,10,5
1998-10-08,0.21124620060790275,10,5
1998-10-09,0.1945288753799392,10,5
1998-10-10,0.23252279635258358,10,5
1998-10-11,0.24164133738601826,10,5
1998-10-12,0.20212765957446807,10,5
1998-10-13,0.2507598784194529,10,5
1998-10-14,0.1762917933130699,10,5
1998-10-15,0.21580547112462004,10,5
1998-10-16,0.22796352583586624,10,5
1998-10-17,0.18085106382978725,10,5
1998-10-18,0.17325227963525838,10,5
1998-10-19,0.22188449848024314,10,5
1998-10-20,0.22188449848024314,10,5
1998-10-21,0.182370820668693,10,5
1998-10-22,0.182370820668693,10,5
1998-10-23,0.23252279635258358,10,5
1998-10-24,0.2036474164133739,10,5
1998-10-25,0.2598784194528876,10,5
1998-10-26,0.2066869300911854,10,5
1998-10-27,0.24772036474164136,10,5
1998-10-28,0.21428571428571427,10,5
1998-10-29,0.22036474164133737,10,5
1998-10-30,0.2720364741641338,10,5
1998-10-31,0.16261398176291794,10,5
1998-11-01,0.26595744680851063,11,5
1998-11-02,0.24012158054711244,11,5
1998-11-03,0.2127659574468085,11,5
1998-11-04,0.2036474164133739,11,5
1998-11-05,0.21428571428571427,11,5
1998-11-06,0.22036474164133737,11,5
1998-11-07,0.18996960486322187,11,5
1998-11-08,0.2036474164133739,11,5
1998-11-09,0.2006079027355623,11,5
1998-11-10,0.21732522796352585,11,5
1998-11-11,0.2036474164133739,11,5
1998-11-12,0.18693009118541035,11,5
1998-11-13,0.2127659574468085,11,5
1998-11-14,0.23252279635258358,11,5
1998-11-15,0.26899696048632216,11,5
1998-11-16,0.1975683890577508,11,5
1998-11-17,0.22036474164133737,11,5
1998-11-18,0.19908814589665655,11,5
1998-11-19,0.22796352583586624,11,5
1998-11-20,0.22340425531914895,11,5
1998-11-21,0.2720364741641338,11,5
1998-11-22,0.23252279635258358,11,5
1998-11-23,0.23404255319148934,11,5
1998-11-24,0.20516717325227965,11,5
1998-11-25,0.2750759878419453,11,5
1998-11-26,0.2127659574468085,11,5
1998-11-27,0.23404255319148934,11,5
1998-11-28,0.22948328267477205,11,5
1998-11-29,0.17781155015197567,11,5
1998-11-30,0.16717325227963528,11,5
1998-12-01,0.25835866261398177,12,5
1998-12-02,0.2127659574468085,12,5
1998-12-03,0.20516717325227965,12,5
1998-12-04,0.24316109422492402,12,5
1998-12-05,0.21124620060790275,12,5
1998-12-06,0.1945288753799392,12,5
1998-12-07,0.26747720364741645,12,5
1998-12-08,0.2857142857142857,12,5
1998-12-09,0.3130699088145896,12,5
1998-12-10,0.3115501519756839,12,5
1998-12-11,0.2507598784194529,12,5
1998-12-12,0.3434650455927052,12,5
1998-12-13,0.31610942249240126,12,5
1998-12-14,0.2872340425531915,12,5
1998-12-15,0.32978723404255317,12,5
1998-12-16,0.32978723404255317,12,5
1998-12-17,0.2872340425531915,12,5
1998-12-18,0.3009118541033434,12,5
1998-12-19,0.2629179331306991,12,5
1998-12-20,0.2629179331306991,12,5
1998-12-21,0.2887537993920972,12,5
1998-12-22,0.3100303951367781,12,5
1998-12-23,0.3130699088145896,12,5
1998-12-24,0.28419452887538,12,5
1998-12-25,0.31458966565349544,12,5
1998-12-26,0.28419452887538,12,5
1998-12-27,0.3434650455927052,12,5
1998-12-28,0.29331306990881456,12,5
1998-12-29,0.22796352583586624,12,5
1998-12-30,0.2006079027355623,12,5
1998-12-31,0.2507598784194529,12,5
1999-01-01,0.18389057750759877,1,6
1999-01-02,0.24468085106382978,1,6
1999-01-03,0.21732522796352585,1,6
1999-01-04,0.29179331306990886,1,6
1999-01-05,0.24924012158054712,1,6
1999-01-06,0.27811550151975684,1,6
1999-01-07,0.19604863221884497,1,6
1999-01-08,0.2127659574468085,1,6
1999-01-09,0.24316109422492402,1,6
1999-01-10,0.22036474164133737,1,6
1999-01-11,0.15501519756838905,1,6
1999-01-12,0.21732522796352585,1,6
1999-01-13,0.2188449848024316,1,6
1999-01-14,0.24164133738601826,1,6
1999-01-15,0.21732522796352585,1,6
1999-01-16,0.20972644376899693,1,6
1999-01-17,0.26595744680851063,1,6
1999-01-18,0.22948328267477205,1,6
1999-01-19,0.2066869300911854,1,6
1999-01-20,0.25379939209726443,1,6
1999-01-21,0.276595744680851,1,6
1999-01-22,0.24772036474164136,1,6
1999-01-23,0.22948328267477205,1,6
1999-01-24,0.21580547112462004,1,6
1999-01-25,0.22036474164133737,1,6
1999-01-26,0.26899696048632216,1,6
1999-01-27,0.23860182370820668,1,6
1999-01-28,0.25835866261398177,1,6
1999-01-29,0.21580547112462004,1,6
1999-01-30,0.23556231003039516,1,6
1999-01-31,0.25683890577507595,1,6
1999-02-01,0.2507598784194529,2,6
1999-02-02,0.26595744680851063,2,6
1999-02-03,0.24620060790273554,2,6
1999-02-04,0.22644376899696048,2,6
1999-02-05,0.33890577507598785,2,6
1999-02-06,0.22036474164133737,2,6
1999-02-07,0.18996960486322187,2,6
1999-02-08,0.22340425531914895,2,6
1999-02-09,0.29179331306990886,2,6
1999-02-10,0.22188449848024314,2,6
1999-02-11,0.2887537993920972,2,6
1999-02-12,0.23252279635258358,2,6
1999-02-13,0.29179331306990886,2,6
1999-02-14,0.22796352583586624,2,6
1999-02-15,0.23404255319148934,2,6
1999-02-16,0.2188449848024316,2,6
1999-02-17,0.20212765957446807,2,6
1999-02-18,0.24772036474164136,2,6
1999-02-19,0.2613981762917933,2,6
1999-02-20,0.24316109422492402,2,6
1999-02-21,0.2720364741641338,2,6
1999-02-22,0.29027355623100304,2,6
1999-02-23,0.28419452887538,2,6
1999-02-24,0.2735562310030395,2,6
1999-02-25,0.21580547112462004,2,6
1999-02-26,0.2857142857142857,2,6
1999-02-27,0.2872340425531915,2,6
1999-02-28,0.2522796352583586,2,6
1999-03-01,0.22340425531914895,3,6
1999-03-02,0.276595744680851,3,6
1999-03-03,0.28419452887538,3,6
1999-03-04,0.20820668693009117,3,6
1999-03-05,0.31762917933130697,3,6
1999-03-06,0.24316109422492402,3,6
1999-03-07,0.2978723404255319,3,6
1999-03-08,0.23708206686930092,3,6
1999-03-09,0.2629179331306991,3,6
1999-03-10,0.2750759878419453,3,6
1999-03-11,0.2978723404255319,3,6
1999-03-12,0.2872340425531915,3,6
1999-03-13,0.27811550151975684,3,6
1999-03-14,0.24924012158054712,3,6
1999-03-15,0.22492401215805471,3,6
1999-03-16,0.2993920972644377,3,6
1999-03-17,0.23100303951367782,3,6
1999-03-18,0.2507598784194529,3,6
1999-03-19,0.2720364741641338,3,6
1999-03-20,0.25531914893617025,3,6
1999-03-21,0.2857142857142857,3,6
1999-03-22,0.2750759878419453,3,6
1999-03-23,0.22796352583586624,3,6
1999-03-24,0.2720364741641338,3,6
1999-03-25,0.20820668693009117,3,6
1999-03-26,0.28115501519756836,3,6
1999-03-27,0.27963525835866265,3,6
1999-03-28,0.25379939209726443,3,6
1999-03-29,0.24620060790273554,3,6
1999-03-30,0.2629179331306991,3,6
1999-03-31,0.23708206686930092,3,6
1999-04-01,0.31610942249240126,4,6
1999-04-02,0.26899696048632216,4,6
1999-04-03,0.3115501519756839,4,6
1999-04-04,0.2644376899696048,4,6
1999-04-05,0.3085106382978723,4,6
1999-04-06,0.30243161094224924,4,6
1999-04-07,0.31458966565349544,4,6
1999-04-08,0.30243161094224924,4,6
1999-04-09,0.2887537993920972,4,6
1999-04-10,0.3343465045592705,4,6
1999-04-11,0.3237082066869301,4,6
1999-04-12,0.2872340425531915,4,6
1999-04-13,0.2598784194528876,4,6
1999-04-14,0.28419452887538,4,6
1999-04-15,0.29179331306990886,4,6
1999-04-16,0.2735562310030395,4,6
1999-04-17,0.2522796352583586,4,6
1999-04-18,0.24620060790273554,4,6
1999-04-19,0.2644376899696048,4,6
1999-04-20,0.22644376899696048,4,6
1999-04-21,0.2826747720364742,4,6
1999-04-22,0.21124620060790275,4,6
1999-04-23,0.31762917933130697,4,6
1999-04-24,0.24164133738601826,4,6
1999-04-25,0.25683890577507595,4,6
1999-04-26,0.20972644376899693,4,6
1999-04-27,0.24012158054711244,4,6
1999-04-28,0.23100303951367782,4,6
1999-04-29,0.2826747720364742,4,6
1999-04-30,0.30547112462006076,4,6
1999-05-01,0.22948328267477205,5,6
1999-05-02,0.24012158054711244,5,6
1999-05-03,0.19300911854103345,5,6
1999-05-04,0.2613981762917933,5,6
1999-05-05,0.1762917933130699,5,6
1999-05-06,0.23404255319148934,5,6
1999-05-07,0.2978723404255319,5,6
1999-05-08,0.22948328267477205,5,6
1999-05-09,0.25531914893617025,5,6
1999-05-10,0.20516717325227965,5,6
1999-05-11,0.22036474164133737,5,6
1999-05-12,0.24772036474164136,5,6
1999-05-13,0.20972644376899693,5,6
1999-05-14,0.1945288753799392,5,6
1999-05-15,0.21580547112462004,5,6
1999-05-16,0.182370820668693,5,6
1999-05-17,0.23556231003039516,5,6
1999-05-18,0.20212765957446807,5,6
1999-05-19,0.20212765957446807,5,6
1999-05-20,0.2188449848024316,5,6
1999-05-21,0.22188449848024314,5,6
1999-05-22,0.26595744680851063,5,6
1999-05-23,0.20972644376899693,5,6
1999-05-24,0.20212765957446807,5,6
1999-05-25,0.21732522796352585,5,6
1999-05-26,0.2826747720364742,5,6
1999-05-27,0.23860182370820668,5,6
1999-05-28,0.25531914893617025,5,6
1999-05-29,0.26595744680851063,5,6
1999-05-30,0.2887537993920972,5,6
1999-05-31,0.22036474164133737,5,6
1999-06-01,0.2735562310030395,6,6
1999-06-02,0.29179331306990886,6,6
1999-06-03,0.2948328267477204,6,6
1999-06-04,0.2629179331306991,6,6
1999-06-05,0.22492401215805471,6,6
1999-06-06,0.25531914893617025,6,6
1999-06-07,0.23708206686930092,6,6
1999-06-08,0.276595744680851,6,6
1999-06-09,0.23708206686930092,6,6
1999-06-10,0.26595744680851063,6,6
1999-06-11,0.24620060790273554,6,6
1999-06-12,0.2735562310030395,6,6
1999-06-13,0.20972644376899693,6,6
1999-06-14,0.25835866261398177,6,6
1999-06-15,0.2507598784194529,6,6
1999-06-16,0.2857142857142857,6,6
1999-06-17,0.22036474164133737,6,6
1999-06-18,0.19908814589665655,6,6
1999-06-19,0.1914893617021277,6,6
1999-06-20,0.27811550151975684,6,6
1999-06-21,0.22492401215805471,6,6
1999-06-22,0.27811550151975684,6,6
1999-06-23,0.2735562310030395,6,6
1999-06-24,0.24164133738601826,6,6
1999-06-25,0.2857142857142857,6,6
1999-06-26,0.31458966565349544,6,6
1999-06-27,0.24468085106382978,6,6
1999-06-28,0.270516717325228,6,6
1999-06-29,0.30395136778115506,6,6
1999-06-30,0.26899696048632216,6,6
1999-07-01,0.22948328267477205,7,6
1999-07-02,0.23404255319148934,7,6
1999-07-03,0.19300911854103345,7,6
1999-07-04,0.22948328267477205,7,6
1999-07-05,0.22036474164133737,7,6
1999-07-06,0.2857142857142857,7,6
1999-07-07,0.25683890577507595,7,6
1999-07-08,0.3009118541033434,7,6
1999-07-09,0.26747720364741645,7,6
1999-07-10,0.22644376899696048,7,6
1999-07-11,0.23100303951367782,7,6
1999-07-12,0.20972644376899693,7,6
1999-07-13,0.17477203647416414,7,6
1999-07-14,0.23708206686930092,7,6
1999-07-15,0.28115501519756836,7,6
1999-07-16,0.28419452887538,7,6
1999-07-17,0.3115501519756839,7,6
1999-07-18,0.25379939209726443,7,6
1999-07-19,0.23252279635258358,7,6
1999-07-20,0.276595744680851,7,6
1999-07-21,0.2644376899696048,7,6
1999-07-22,0.2522796352583586,7,6
1999-07-23,0.24316109422492402,7,6
1999-07-24,0.23404255319148934,7,6
1999-07-25,0.3115501519756839,7,6
1999-07-26,0.1474164133738602,7,6
1999-07-27,0.270516717325228,7,6
1999-07-28,0.2720364741641338,7,6
1999-07-29,0.2522796352583586,7,6
1999-07-30,0.24468085106382978,7,6
1999-07-31,0.20972644376899693,7,6
1999-08-01,0.23860182370820668,8,6
1999-08-02,0.2036474164133739,8,6
1999-08-03,0.22492401215805471,8,6
1999-08-04,0.2613981762917933,8,6
1999-08-05,0.21732522796352585,8,6
1999-08-06,0.276595744680851,8,6
1999-08-07,0.1975683890577508,8,6
1999-08-08,0.182370820668693,8,6
1999-08-09,0.2507598784194529,8,6
1999-08-10,0.26747720364741645,8,6
1999-08-11,0.25379939209726443,8,6
1999-08-12,0.21732522796352585,8,6
1999-08-13,0.27811550151975684,8,6
1999-08-14,0.3085106382978723,8,6
1999-08-15,0.24772036474164136,8,6
1999-08-16,0.2857142857142857,8,6
1999-08-17,0.19300911854103345,8,6
1999-08-18,0.2735562310030395,8,6
1999-08-19,0.270516717325228,8,6
1999-08-20,0.23708206686930092,8,6
1999-08-21,0.22644376899696048,8,6
1999-08-22,0.24772036474164136,8,6
1999-08-23,0.18085106382978725,8,6
1999-08-24,0.22796352583586624,8,6
1999-08-25,0.23556231003039516,8,6
1999-08-26,0.22948328267477205,8,6
1999-08-27,0.24164133738601826,8,6
1999-08-28,0.23404255319148934,8,6
1999-08-29,0.25683890577507595,8,6
1999-08-30,0.2522796352583586,8,6
1999-08-31,0.23860182370820668,8,6
1999-09-01,0.25835866261398177,9,6
1999-09-02,0.17325227963525838,9,6
1999-09-03,0.21428571428571427,9,6
1999-09-04,0.22036474164133737,9,6
1999-09-05,0.24772036474164136,9,6
1999-09-06,0.23556231003039516,9,6
1999-09-07,0.23252279635258358,9,6
1999-09-08,0.2522796352583586,9,6
1999-09-09,0.2188449848024316,9,6
1999-09-10,0.24468085106382978,9,6
1999-09-11,0.2644376899696048,9,6
1999-09-12,0.2598784194528876,9,6
1999-09-13,0.15653495440729484,9,6
1999-09-14,0.16869300911854104,9,6
1999-09-15,0.3009118541033434,9,6
1999-09-16,0.25531914893617025,9,6
1999-09-17,0.2507598784194529,9,6
1999-09-18,0.22340425531914895,9,6
1999-09-19,0.24924012158054712,9,6
1999-09-20,0.2598784194528876,9,6
1999-09-21,0.22948328267477205,9,6
1999-09-22,0.1914893617021277,9,6
1999-09-23,0.29331306990881456,9,6
1999-09-24,0.24468085106382978,9,6
1999-09-25,0.22036474164133737,9,6
1999-09-26,0.21732522796352585,9,6
1999-09-27,0.30395136778115506,9,6
1999-09-28,0.23708206686930092,9,6
1999-09-29,0.20972644376899693,9,6
1999-09-30,0.23100303951367782,9,6
1999-10-01,0.17173252279635257,10,6
1999-10-02,0.23252279635258358,10,6
1999-10-03,0.31458966565349544,10,6
1999-10-04,0.1656534954407295,10,6
1999-10-05,0.2036474164133739,10,6
1999-10-06,0.19300911854103345,10,6
1999-10-07,0.2629179331306991,10,6
1999-10-08,0.2644376899696048,10,6
1999-10-09,0.24620060790273554,10,6
1999-10-10,0.21124620060790275,10,6
1999-10-11,0.2629179331306991,10,6
1999-10-12,0.2188449848024316,10,6
1999-10-13,0.23556231003039516,10,6
1999-10-14,0.25683890577507595,10,6
1999-10-15,0.18085106382978725,10,6
1999-10-16,0.24164133738601826,10,6
1999-10-17,0.23708206686930092,10,6
1999-10-18,0.24772036474164136,10,6
1999-10-19,0.24468085106382978,10,6
1999-10-20,0.1884498480243161,10,6
1999-10-21,0.2750759878419453,10,6
1999-10-22,0.25379939209726443,10,6
1999-10-23,0.21580547112462004,10,6
1999-10-24,0.23556231003039516,10,6
1999-10-25,0.2720364741641338,10,6
1999-10-26,0.23252279635258358,10,6
1999-10-27,0.2644376899696048,10,6
1999-10-28,0.23556231003039516,10,6
1999-10-29,0.24012158054711244,10,6
1999-10-30,0.2613981762917933,10,6
1999-10-31,0.21732522796352585,10,6
1999-11-01,0.25683890577507595,11,6
1999-11-02,0.19300911854103345,11,6
1999-11-03,0.25835866261398177,11,6
1999-11-04,0.25835866261398177,11,6
1999-11-05,0.25531914893617025,11,6
1999-11-06,0.21428571428571427,11,6
1999-11-07,0.22036474164133737,11,6
1999-11-08,0.24468085106382978,11,6
1999-11-09,0.2857142857142857,11,6
1999-11-10,0.270516717325228,11,6
1999-11-11,0.25835866261398177,11,6
1999-11-12,0.24924012158054712,11,6
1999-11-13,0.25835866261398177,11,6
1999-11-14,0.20516717325227965,11,6
1999-11-15,0.22492401215805471,11,6
1999-11-16,0.182370820668693,11,6
1999-11-17,0.2644376899696048,11,6
1999-11-18,0.2887537993920972,11,6
1999-11-19,0.2826747720364742,11,6
1999-11-20,0.2598784194528876,11,6
1999-11-21,0.2507598784194529,11,6
1999-11-22,0.23708206686930092,11,6
1999-11-23,0.30395136778115506,11,6
1999-11-24,0.20820668693009117,11,6
1999-11-25,0.23252279635258358,11,6
1999-11-26,0.30547112462006076,11,6
1999-11-27,0.2735562310030395,11,6
1999-11-28,0.22492401215805471,11,6
1999-11-29,0.21732522796352585,11,6
1999-11-30,0.23100303951367782,11,6
1999-12-01,0.21124620060790275,12,6
1999-12-02,0.28115501519756836,12,6
1999-12-03,0.23556231003039516,12,6
1999-12-04,0.25531914893617025,12,6
1999-12-05,0.22796352583586624,12,6
1999-12-06,0.20516717325227965,12,6
1999-12-07,0.276595744680851,12,6
1999-12-08,0.33738601823708203,12,6
1999-12-09,0.32826747720364746,12,6
1999-12-10,0.331306990881459,12,6
1999-12-11,0.3571428571428571,12,6
1999-12-12,0.38601823708206684,12,6
1999-12-13,0.34042553191489366,12,6
1999-12-14,0.3556231003039514,12,6
1999-12-15,0.31458966565349544,12,6
1999-12-16,0.2522796352583586,12,6
1999-12-17,0.2887537993920972,12,6
1999-12-18,0.2720364741641338,12,6
1999-12-19,0.3449848024316109,12,6
1999-12-20,0.3465045592705167,12,6
1999-12-21,0.3115501519756839,12,6
1999-12-22,0.3085106382978723,12,6
1999-12-23,0.4012158054711247,12,6
1999-12-24,0.32826747720364746,12,6
1999-12-25,0.3571428571428571,12,6
1999-12-26,0.37537993920972645,12,6
1999-12-27,0.37689969604863227,12,6
1999-12-28,0.3541033434650456,12,6
1999-12-29,0.23404255319148934,12,6
1999-12-30,0.2963525835866262,12,6
1999-12-31,0.25379939209726443,12,6
2000-01-01,0.2598784194528876,1,7
2000-01-02,0.24924012158054712,1,7
2000-01-03,0.20212765957446807,1,7
2000-01-04,0.2857142857142857,1,7
2000-01-05,0.20212765957446807,1,7
2000-01-06,0.2993920972644377,1,7
2000-01-07,0.2887537993920972,1,7
2000-01-08,0.2735562310030395,1,7
2000-01-09,0.24620060790273554,1,7
2000-01-10,0.28115501519756836,1,7
2000-01-11,0.2629179331306991,1,7
2000-01-12,0.25379939209726443,1,7
2000-01-13,0.21732522796352585,1,7
2000-01-14,0.2613981762917933,1,7
2000-01-15,0.2735562310030395,1,7
2000-01-16,0.22492401215805471,1,7
2000-01-17,0.3100303951367781,1,7
2000-01-18,0.25379939209726443,1,7
2000-01-19,0.3328267477203647,1,7
2000-01-20,0.27963525835866265,1,7
2000-01-21,0.23708206686930092,1,7
2000-01-22,0.28419452887538,1,7
2000-01-23,0.2887537993920972,1,7
2000-01-24,0.3328267477203647,1,7
2000-01-25,0.23556231003039516,1,7
2000-01-26,0.25835866261398177,1,7
2000-01-27,0.2735562310030395,1,7
2000-01-28,0.23860182370820668,1,7
2000-01-29,0.21732522796352585,1,7
2000-01-30,0.25379939209726443,1,7
2000-01-31,0.25683890577507595,1,7
2000-02-01,0.24164133738601826,2,7
2000-02-02,0.2993920972644377,2,7
2000-02-03,0.2887537993920972,2,7
2000-02-04,0.24012158054711244,2,7
2000-02-05,0.2720364741641338,2,7
